OBJECTID,Crash_ID,At_Intersection_Flag,Crash_Date,Crash_Severity,Crash_Time,Crash_Year,Day_of_Week,Hour_of_Day,Intersecting_Street_Name,Latitude,Longitude,Speed_Limit,Street_Name,Person_Death_Count,Person_Injury_Severity,Person_Type,KABCO_USD_Value
10347,19898767,True,2023-12-01,A - SUSPECTED SERIOUS INJURY,803,2023,FRIDAY,8 AM,E FRANKLIN AVE,31.76207485,-106.4873903,35,N KANSAS ST,0,A - SUSPECTED SERIOUS INJURY,Pedestrian,1432400
10373,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10374,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10375,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10376,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10377,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10378,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10379,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10380,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10381,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10382,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10383,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10384,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10385,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10386,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10387,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10388,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10389,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10390,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10391,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10392,19899684,True,2023-12-02,N - NOT INJURED,1833,2023,SATURDAY,6 PM,N SANTA FE ST,31.76011485,-106.4922803,30,W MISSOURI AVE,0,N - NOT INJURED,Motorist,0
10408,19912358,True,2023-12-02,N - NOT INJURED,2008,2023,SATURDAY,8 PM,W MAIN DR,31.75972485,-106.4892703,30,N OREGON ST,0,99 - UNKNOWN,Motorist,0
10409,19912358,True,2023-12-02,N - NOT INJURED,2008,2023,SATURDAY,8 PM,W MAIN DR,31.75972485,-106.4892703,30,N OREGON ST,0,N - NOT INJURED,Motorist,0
10410,19912358,True,2023-12-02,N - NOT INJURED,2008,2023,SATURDAY,8 PM,W MAIN DR,31.75972485,-106.4892703,30,N OREGON ST,0,N - NOT INJURED,Motorist,0
10411,19912358,True,2023-12-02,N - NOT INJURED,2008,2023,SATURDAY,8 PM,W MAIN DR,31.75972485,-106.4892703,30,N OREGON ST,0,N - NOT INJURED,Motorist,0
10485,19910503,True,2023-12-06,B - SUSPECTED MINOR INJURY,1707,2023,WEDNESDAY,5 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,99 - UNKNOWN,Motorist,303200
10486,19910503,True,2023-12-06,B - SUSPECTED MINOR INJURY,1707,2023,WEDNESDAY,5 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,303200
10487,19910503,True,2023-12-06,B - SUSPECTED MINOR INJURY,1707,2023,WEDNESDAY,5 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
10686,19930496,True,2023-12-18,N - NOT INJURED,942,2023,MONDAY,9 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
10687,19930496,True,2023-12-18,N - NOT INJURED,942,2023,MONDAY,9 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
10688,19930496,True,2023-12-18,N - NOT INJURED,942,2023,MONDAY,9 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
10700,19940892,True,2023-12-18,B - SUSPECTED MINOR INJURY,1344,2023,MONDAY,1 PM,E MISSOURI AVE,31.76281485,-106.4880403,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
10701,19940892,True,2023-12-18,B - SUSPECTED MINOR INJURY,1344,2023,MONDAY,1 PM,E MISSOURI AVE,31.76281485,-106.4880403,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
10702,19940892,True,2023-12-18,B - SUSPECTED MINOR INJURY,1344,2023,MONDAY,1 PM,E MISSOURI AVE,31.76281485,-106.4880403,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
10703,19940892,True,2023-12-18,B - SUSPECTED MINOR INJURY,1344,2023,MONDAY,1 PM,E MISSOURI AVE,31.76281485,-106.4880403,30,N KANSAS ST,0,C - POSSIBLE INJURY,Motorist,303200
10730,19935333,True,2023-12-20,B - SUSPECTED MINOR INJURY,1032,2023,WEDNESDAY,10 AM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,N - NOT INJURED,Motorist,303200
10731,19935333,True,2023-12-20,B - SUSPECTED MINOR INJURY,1032,2023,WEDNESDAY,10 AM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
10732,19935333,True,2023-12-20,B - SUSPECTED MINOR INJURY,1032,2023,WEDNESDAY,10 AM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,N - NOT INJURED,Motorist,303200
10733,19935333,True,2023-12-20,B - SUSPECTED MINOR INJURY,1032,2023,WEDNESDAY,10 AM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
10767,19938122,True,2023-12-22,N - NOT INJURED,1713,2023,FRIDAY,5 PM,E SAN ANTONIO AVE,31.75899485,-106.4837603,35,S CAMPBELL ST,0,N - NOT INJURED,Motorist,0
10768,19938122,True,2023-12-22,N - NOT INJURED,1713,2023,FRIDAY,5 PM,E SAN ANTONIO AVE,31.75899485,-106.4837603,35,S CAMPBELL ST,0,N - NOT INJURED,Motorist,0
10769,19938122,True,2023-12-22,N - NOT INJURED,1713,2023,FRIDAY,5 PM,E SAN ANTONIO AVE,31.75899485,-106.4837603,35,S CAMPBELL ST,0,N - NOT INJURED,Motorist,0
10884,19959086,True,2024-01-03,N - NOT INJURED,434,2024,WEDNESDAY,4 AM,E MISSOURI AVE,31.76281485,-106.4880403,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11024,19970517,True,2024-01-10,N - NOT INJURED,1334,2024,WEDNESDAY,1 PM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11025,19970517,True,2024-01-10,N - NOT INJURED,1334,2024,WEDNESDAY,1 PM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11026,19970517,True,2024-01-10,N - NOT INJURED,1334,2024,WEDNESDAY,1 PM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11027,19970517,True,2024-01-10,N - NOT INJURED,1334,2024,WEDNESDAY,1 PM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11028,19970517,True,2024-01-10,N - NOT INJURED,1334,2024,WEDNESDAY,1 PM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11029,19970517,True,2024-01-10,N - NOT INJURED,1334,2024,WEDNESDAY,1 PM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11030,19970517,True,2024-01-10,N - NOT INJURED,1334,2024,WEDNESDAY,1 PM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11065,19974211,True,2024-01-12,N - NOT INJURED,612,2024,FRIDAY,6 AM,STANTON ST,31.75936485,-106.4863403,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
11066,19974211,True,2024-01-12,N - NOT INJURED,612,2024,FRIDAY,6 AM,STANTON ST,31.75936485,-106.4863403,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
11075,19979412,True,2024-01-12,N - NOT INJURED,1730,2024,FRIDAY,5 PM,E 4TH AVE,31.75363485,-106.4865603,35,S OREGON ST,0,99 - UNKNOWN,Motorist,0
11076,19979412,True,2024-01-12,N - NOT INJURED,1730,2024,FRIDAY,5 PM,E 4TH AVE,31.75363485,-106.4865603,35,S OREGON ST,0,N - NOT INJURED,Motorist,0
11077,19973413,True,2024-01-13,N - NOT INJURED,113,2024,SATURDAY,1 AM,N OREGON ST,31.76111485,-106.4905203,40,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
11078,19973413,True,2024-01-13,N - NOT INJURED,113,2024,SATURDAY,1 AM,N OREGON ST,31.76111485,-106.4905203,40,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
11079,19973413,True,2024-01-13,N - NOT INJURED,113,2024,SATURDAY,1 AM,N OREGON ST,31.76111485,-106.4905203,40,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
11446,20008790,True,2024-02-03,B - SUSPECTED MINOR INJURY,840,2024,SATURDAY,8 AM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
11447,20008790,True,2024-02-03,B - SUSPECTED MINOR INJURY,840,2024,SATURDAY,8 AM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
11470,20033800,True,2024-02-04,B - SUSPECTED MINOR INJURY,1649,2024,SUNDAY,4 PM,E FRANKLIN AVE,31.76207211,-106.4873878,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
11471,20033800,True,2024-02-04,B - SUSPECTED MINOR INJURY,1649,2024,SUNDAY,4 PM,E FRANKLIN AVE,31.76207211,-106.4873878,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
11472,20033800,True,2024-02-04,B - SUSPECTED MINOR INJURY,1649,2024,SUNDAY,4 PM,E FRANKLIN AVE,31.76207211,-106.4873878,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
11552,20024086,True,2024-02-11,C - POSSIBLE INJURY,830,2024,SUNDAY,8 AM,E MISSOURI AVE,31.76230485,-106.4888703,30,E MISSOURI AVE,0,C - POSSIBLE INJURY,Motorist,151600
11553,20024086,True,2024-02-11,C - POSSIBLE INJURY,830,2024,SUNDAY,8 AM,E MISSOURI AVE,31.76230485,-106.4888703,30,E MISSOURI AVE,0,C - POSSIBLE INJURY,Motorist,151600
11567,20022678,True,2024-02-12,N - NOT INJURED,750,2024,MONDAY,7 AM,N STANTON ST,31.76153485,-106.4882103,30,E FRANKLIN AVE,0,99 - UNKNOWN,Motorist,0
11568,20022678,True,2024-02-12,N - NOT INJURED,750,2024,MONDAY,7 AM,N STANTON ST,31.76153485,-106.4882103,30,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
11646,20041527,True,2024-02-16,N - NOT INJURED,1524,2024,FRIDAY,3 PM,E MILLS AVE,31.76119485,-106.4852203,30,N CAMPBELL ST,0,N - NOT INJURED,Motorist,0
11647,20041527,True,2024-02-16,N - NOT INJURED,1524,2024,FRIDAY,3 PM,E MILLS AVE,31.76119485,-106.4852203,30,N CAMPBELL ST,0,N - NOT INJURED,Motorist,0
11648,20041527,True,2024-02-16,N - NOT INJURED,1524,2024,FRIDAY,3 PM,E MILLS AVE,31.76119485,-106.4852203,30,N CAMPBELL ST,0,N - NOT INJURED,Motorist,0
11729,20039698,True,2024-02-22,B - SUSPECTED MINOR INJURY,1013,2024,THURSDAY,10 AM,W OVERLAND AVE,31.75643485,-106.4897403,35,S SANTA FE ST,0,N - NOT INJURED,Motorist,303200
11730,20039698,True,2024-02-22,B - SUSPECTED MINOR INJURY,1013,2024,THURSDAY,10 AM,W OVERLAND AVE,31.75643485,-106.4897403,35,S SANTA FE ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
11763,20043781,True,2024-02-23,N - NOT INJURED,2301,2024,FRIDAY,11 PM,E MILLS AVE,31.76119485,-106.4852203,30,N CAMPBELL ST,0,N - NOT INJURED,Motorist,0
11764,20043781,True,2024-02-23,N - NOT INJURED,2301,2024,FRIDAY,11 PM,E MILLS AVE,31.76119485,-106.4852203,30,N CAMPBELL ST,0,N - NOT INJURED,Motorist,0
11917,20067746,True,2024-03-05,N - NOT INJURED,952,2024,TUESDAY,9 AM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11918,20067746,True,2024-03-05,N - NOT INJURED,952,2024,TUESDAY,9 AM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
11974,20067650,True,2024-03-09,N - NOT INJURED,2227,2024,SATURDAY,10 PM,N MESA ST,31.75881485,-106.4871503,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
11975,20067650,True,2024-03-09,N - NOT INJURED,2227,2024,SATURDAY,10 PM,N MESA ST,31.75881485,-106.4871503,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
11976,20067650,True,2024-03-09,N - NOT INJURED,2227,2024,SATURDAY,10 PM,N MESA ST,31.75881485,-106.4871503,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
12081,20080981,True,2024-03-15,N - NOT INJURED,1417,2024,FRIDAY,2 PM,E MISSOURI AVE,31.76281485,-106.4880403,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
12082,20080981,True,2024-03-15,N - NOT INJURED,1417,2024,FRIDAY,2 PM,E MISSOURI AVE,31.76281485,-106.4880403,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
12255,20098506,True,2024-03-24,N - NOT INJURED,830,2024,SUNDAY,8 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
12256,20098506,True,2024-03-24,N - NOT INJURED,830,2024,SUNDAY,8 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
12623,20127857,True,2024-04-13,B - SUSPECTED MINOR INJURY,1035,2024,SATURDAY,10 AM,N KANSAS ST,31.76207485,-106.4873903,45,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,303200
12624,20127857,True,2024-04-13,B - SUSPECTED MINOR INJURY,1035,2024,SATURDAY,10 AM,N KANSAS ST,31.76207485,-106.4873903,45,E FRANKLIN AVE,0,B - SUSPECTED MINOR INJURY,Motorist,303200
13101,20188310,True,2024-05-09,C - POSSIBLE INJURY,2210,2024,THURSDAY,10 PM,E OVERLAND AVE,31.75784485,-106.4845803,30,S KANSAS ST,0,C - POSSIBLE INJURY,Motorist,151600
13102,20188310,True,2024-05-09,C - POSSIBLE INJURY,2210,2024,THURSDAY,10 PM,E OVERLAND AVE,31.75784485,-106.4845803,30,S KANSAS ST,0,N - NOT INJURED,Motorist,151600
13103,20188310,True,2024-05-09,C - POSSIBLE INJURY,2210,2024,THURSDAY,10 PM,E OVERLAND AVE,31.75784485,-106.4845803,30,S KANSAS ST,0,N - NOT INJURED,Motorist,151600
13104,20188310,True,2024-05-09,C - POSSIBLE INJURY,2210,2024,THURSDAY,10 PM,E OVERLAND AVE,31.75784485,-106.4845803,30,S KANSAS ST,0,C - POSSIBLE INJURY,Motorist,151600
13105,20188310,True,2024-05-09,C - POSSIBLE INJURY,2210,2024,THURSDAY,10 PM,E OVERLAND AVE,31.75784485,-106.4845803,30,S KANSAS ST,0,C - POSSIBLE INJURY,Motorist,151600
13246,20188810,True,2024-05-16,N - NOT INJURED,1814,2024,THURSDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
13247,20188810,True,2024-05-16,N - NOT INJURED,1814,2024,THURSDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
13248,20188810,True,2024-05-16,N - NOT INJURED,1814,2024,THURSDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
13327,20193547,True,2024-05-20,C - POSSIBLE INJURY,1657,2024,MONDAY,4 PM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,99 - UNKNOWN,Motorist,151600
13328,20193547,True,2024-05-20,C - POSSIBLE INJURY,1657,2024,MONDAY,4 PM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,C - POSSIBLE INJURY,Motorist,151600
13329,20193547,True,2024-05-20,C - POSSIBLE INJURY,1657,2024,MONDAY,4 PM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,C - POSSIBLE INJURY,Motorist,151600
13341,20196868,True,2024-05-21,A - SUSPECTED SERIOUS INJURY,1356,2024,TUESDAY,1 PM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,B - SUSPECTED MINOR INJURY,Motorist,1432400
13342,20196868,True,2024-05-21,A - SUSPECTED SERIOUS INJURY,1356,2024,TUESDAY,1 PM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,A - SUSPECTED SERIOUS INJURY,Motorist,1432400
13643,20233134,True,2024-06-06,N - NOT INJURED,1735,2024,THURSDAY,5 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
13644,20233134,True,2024-06-06,N - NOT INJURED,1735,2024,THURSDAY,5 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
13645,20233134,True,2024-06-06,N - NOT INJURED,1735,2024,THURSDAY,5 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
13665,20238298,True,2024-06-07,B - SUSPECTED MINOR INJURY,1610,2024,FRIDAY,4 PM,E MAIN ST,31.76134485,-106.4867103,45,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
13666,20238298,True,2024-06-07,B - SUSPECTED MINOR INJURY,1610,2024,FRIDAY,4 PM,E MAIN ST,31.76134485,-106.4867103,45,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
13667,20238298,True,2024-06-07,B - SUSPECTED MINOR INJURY,1610,2024,FRIDAY,4 PM,E MAIN ST,31.76134485,-106.4867103,45,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
13668,20238298,True,2024-06-07,B - SUSPECTED MINOR INJURY,1610,2024,FRIDAY,4 PM,E MAIN ST,31.76134485,-106.4867103,45,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
13721,20235042,True,2024-06-10,C - POSSIBLE INJURY,1017,2024,MONDAY,10 AM,E OVERLAND AVE,31.75784485,-106.4845803,35,S KANSAS ST,0,C - POSSIBLE INJURY,Motorist,151600
13722,20235042,True,2024-06-10,C - POSSIBLE INJURY,1017,2024,MONDAY,10 AM,E OVERLAND AVE,31.75784485,-106.4845803,35,S KANSAS ST,0,N - NOT INJURED,Motorist,151600
13725,20235596,True,2024-06-10,B - SUSPECTED MINOR INJURY,1831,2024,MONDAY,6 PM,N KANSAS ST,31.75997485,-106.4854203,40,TEXAS AVE,0,B - SUSPECTED MINOR INJURY,Motorist,303200
13726,20235596,True,2024-06-10,B - SUSPECTED MINOR INJURY,1831,2024,MONDAY,6 PM,N KANSAS ST,31.75997485,-106.4854203,40,TEXAS AVE,0,N - NOT INJURED,Motorist,303200
13727,20235596,True,2024-06-10,B - SUSPECTED MINOR INJURY,1831,2024,MONDAY,6 PM,N KANSAS ST,31.75997485,-106.4854203,40,TEXAS AVE,0,N - NOT INJURED,Motorist,303200
13728,20235596,True,2024-06-10,B - SUSPECTED MINOR INJURY,1831,2024,MONDAY,6 PM,N KANSAS ST,31.75997485,-106.4854203,40,TEXAS AVE,0,N - NOT INJURED,Motorist,303200
13729,20235596,True,2024-06-10,B - SUSPECTED MINOR INJURY,1831,2024,MONDAY,6 PM,N KANSAS ST,31.75997485,-106.4854203,40,TEXAS AVE,0,N - NOT INJURED,Motorist,303200
